Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitECFPMorganFP/GCN2(Kin.Dom.2 S808G)_Naive Bayes,0.154142,0.636346,0.924883,5.620707e-09
RDKitECFPMorganFP/GCN2(Kin.Dom.2 S808G)_QDA,0.072626,0.585000,0.220657,8.492671e-08
RDKitECFPMorganFP/GCN2(Kin.Dom.2 S808G)_PLS-DA,0.439129,0.753077,0.948357,6.222820e-07
RDKitECFPMorganFP/GCN2(Kin.Dom.2 S808G)_DNN,0.387405,0.765000,0.938967,2.114432e-05
RDKitECFPMorganFP/GRK1_Nearest Neighbors,0.042056,0.500000,0.957944,1.666106e-08
RDKitECFPMorganFP/GRK1_Linear SVM,0.153037,0.654472,0.948598,1.074934e-08
RDKitECFPMorganFP/GRK1_RBF SVM,0.042056,0.500000,0.957944,3.692440e-08
RDKitECFPMorganFP/GRK1_Gaussian Process,0.042056,0.500000,0.957944,3.437578e-06
RDKitECFPMorganFP/GRK1_Decision Tree,0.228037,0.661789,0.962617,7.206726e-09
RDKitECFPMorganFP/GRK1_Random Forest,0.042056,0.500000,0.957944,5.373722e-07
RDKitECFPMorganFP/GRK1_AdaBoost,0.220895,0.710027,0.953271,7.586760e-08
RDKitECFPMorganFP/GRK1_Naive Bayes,0.170895,0.656911,0.953271,6.324822e-09
RDKitECFPMorganFP/GRK1_QDA,0.049451,0.578049,0.191589,9.112909e-08
RDKitECFPMorganFP/GRK1_PLS-DA,0.544734,0.865312,0.971963,6.324835e-07
RDKitECFPMorganFP/GRK1_DNN,0.430960,0.804607,0.957944,2.097077e-05
RDKitECFPMorganFP/GRK3_Nearest Neighbors,0.148494,0.555556,0.962617,1.553157e-08
RDKitECFPMorganFP/GRK3_Linear SVM,0.042056,0.480488,0.920561,8.725391e-09
RDKitECFPMorganFP/GRK3_RBF SVM,0.042056,0.500000,0.957944,3.730599e-08
RDKitECFPMorganFP/GRK3_Gaussian Process,0.042056,0.495122,0.948598,5.353865e-06
RDKitECFPMorganFP/GRK3_Decision Tree,0.069747,0.586721,0.920561,7.279295e-09
RDKitECFPMorganFP/GRK3_Random Forest,0.042056,0.500000,0.957944,5.151479e-07
RDKitECFPMorganFP/GRK3_AdaBoost,0.048494,0.533604,0.920561,7.457336e-08
RDKitECFPMorganFP/GRK3_Naive Bayes,0.051272,0.538482,0.929907,6.464923e-09
RDKitECFPMorganFP/GRK3_QDA,0.043531,0.517615,0.177570,8.378787e-08
RDKitECFPMorganFP/GRK3_PLS-DA,0.216196,0.566938,0.957944,5.991074e-07
RDKitECFPMorganFP/GRK3_DNN,0.204753,0.599458,0.957944,2.056784e-05
RDKitECFPMorganFP/GRK4_Nearest Neighbors,0.205248,0.576923,0.948598,1.719922e-08
RDKitECFPMorganFP/GRK4_Linear SVM,0.128325,0.571948,0.939252,1.050194e-08
RDKitECFPMorganFP/GRK4_RBF SVM,0.060748,0.497512,0.934579,3.337563e-08
RDKitECFPMorganFP/GRK4_Gaussian Process,0.132998,0.538462,0.943925,6.663027e-06
RDKitECFPMorganFP/GRK4_Decision Tree,0.217880,0.646383,0.943925,6.878124e-09
RDKitECFPMorganFP/GRK4_Random Forest,0.060748,0.500000,0.939252,5.156731e-07
RDKitECFPMorganFP/GRK4_AdaBoost,0.095358,0.564485,0.925234,7.462575e-08
RDKitECFPMorganFP/GRK4_Naive Bayes,0.089863,0.561998,0.920561,7.349590e-09
RDKitECFPMorganFP/GRK4_QDA,0.070270,0.572139,0.196262,7.919542e-08
RDKitECFPMorganFP/GRK4_PLS-DA,0.534788,0.845388,0.953271,5.968806e-07
RDKitECFPMorganFP/GRK4_DNN,0.348007,0.680061,0.939252,2.008470e-05
RDKitECFPMorganFP/GRK7_Nearest Neighbors,0.171026,0.571429,0.971831,1.659565e-08
RDKitECFPMorganFP/GRK7_Linear SVM,0.213950,0.640430,0.971831,9.902371e-09
RDKitECFPMorganFP/GRK7_RBF SVM,0.032864,0.500000,0.967136,3.562415e-08
RDKitECFPMorganFP/GRK7_Gaussian Process,0.171026,0.571429,0.971831,2.711568e-06
RDKitECFPMorganFP/GRK7_Decision Tree,0.233065,0.707004,0.967136,7.135432e-09
RDKitECFPMorganFP/GRK7_Random Forest,0.032864,0.500000,0.967136,5.124764e-07
RDKitECFPMorganFP/GRK7_AdaBoost,0.166465,0.759015,0.934272,7.475032e-08
RDKitECFPMorganFP/GRK7_Naive Bayes,0.099598,0.569001,0.967136,6.982065e-09
RDKitECFPMorganFP/GRK7_QDA,0.037838,0.567961,0.164319,8.621078e-08
RDKitECFPMorganFP/GRK7_PLS-DA,0.643471,0.940361,0.976526,5.875620e-07
RDKitECFPMorganFP/GRK7_DNN,0.611003,0.926491,0.971831,2.083710e-05
RDKitECFPMorganFP/GSK3A_Nearest Neighbors,0.306075,0.661565,0.934579,2.219746e-08
RDKitECFPMorganFP/GSK3A_Linear SVM,0.323306,0.732143,0.925234,1.259163e-08
RDKitECFPMorganFP/GSK3A_RBF SVM,0.084112,0.500000,0.915888,3.729712e-08
RDKitECFPMorganFP/GSK3A_Gaussian Process,0.292229,0.636338,0.934579,5.570464e-06
RDKitECFPMorganFP/GSK3A_Decision Tree,0.343025,0.712018,0.934579,7.165767e-09
RDKitECFPMorganFP/GSK3A_Random Forest,0.084112,0.500000,0.915888,5.000601e-07
RDKitECFPMorganFP/GSK3A_AdaBoost,0.211533,0.668934,0.901869,7.495779e-08
RDKitECFPMorganFP/GSK3A_Naive Bayes,0.141522,0.573129,0.911215,5.998176e-09
RDKitECFPMorganFP/GSK3A_QDA,0.087118,0.518707,0.257009,7.887091e-08
RDKitECFPMorganFP/GSK3A_PLS-DA,0.547420,0.826247,0.929907,6.101640e-07
RDKitECFPMorganFP/GSK3A_DNN,0.624127,0.830215,0.939252,2.123119e-05
RDKitECFPMorganFP/HASPIN_Nearest Neighbors,0.103707,0.546133,0.906542,1.682580e-08
RDKitECFPMorganFP/HASPIN_Linear SVM,0.192578,0.653628,0.906542,1.093174e-08
RDKitECFPMorganFP/HASPIN_RBF SVM,0.104178,0.526874,0.920561,3.513070e-08
RDKitECFPMorganFP/HASPIN_Gaussian Process,0.079439,0.500000,0.920561,2.496680e-06
RDKitECFPMorganFP/HASPIN_Decision Tree,0.293036,0.717528,0.925234,7.339272e-09
RDKitECFPMorganFP/HASPIN_Random Forest,0.079439,0.500000,0.920561,5.175798e-07
RDKitECFPMorganFP/HASPIN_AdaBoost,0.355030,0.749477,0.934579,7.600840e-08
RDKitECFPMorganFP/HASPIN_Naive Bayes,0.113035,0.582114,0.873832,7.401945e-09
RDKitECFPMorganFP/HASPIN_QDA,0.097143,0.598985,0.261682,7.653736e-08
RDKitECFPMorganFP/HASPIN_PLS-DA,0.420929,0.893401,0.911215,6.006295e-07
RDKitECFPMorganFP/HASPIN_DNN,0.455900,0.844133,0.939252,2.128599e-05
RDKitECFPMorganFP/HCK_Nearest Neighbors,0.385665,0.746361,0.925234,1.679850e-08
RDKitECFPMorganFP/HCK_Linear SVM,0.302028,0.714779,0.906542,1.176462e-08
RDKitECFPMorganFP/HCK_RBF SVM,0.184023,0.547619,0.911215,3.472053e-08
RDKitECFPMorganFP/HCK_Gaussian Process,0.241522,0.632494,0.911215,6.593966e-06
RDKitECFPMorganFP/HCK_Decision Tree,0.321105,0.735998,0.906542,7.346670e-09
RDKitECFPMorganFP/HCK_Random Forest,0.098131,0.500000,0.901869,5.227950e-07
RDKitECFPMorganFP/HCK_AdaBoost,0.286808,0.728226,0.892523,7.636144e-08
RDKitECFPMorganFP/HCK_Naive Bayes,0.155808,0.606588,0.864486,6.200235e-09
RDKitECFPMorganFP/HCK_QDA,0.113514,0.575130,0.233645,7.495367e-08
RDKitECFPMorganFP/HCK_PLS-DA,0.474303,0.820380,0.901869,6.099623e-07
RDKitECFPMorganFP/HCK_DNN,0.568527,0.835924,0.915888,2.099630e-05
RDKitECFPMorganFP/HIPK1_Nearest Neighbors,0.133261,0.538462,0.943662,1.487355e-08
RDKitECFPMorganFP/HIPK1_Linear SVM,0.358072,0.689808,0.957746,1.041704e-08
RDKitECFPMorganFP/HIPK1_RBF SVM,0.133261,0.538462,0.943662,3.607273e-08
RDKitECFPMorganFP/HIPK1_Gaussian Process,0.061033,0.500000,0.938967,2.685847e-06
RDKitECFPMorganFP/HIPK1_Decision Tree,0.133487,0.602885,0.929577,9.518013e-09
RDKitECFPMorganFP/HIPK1_Random Forest,0.061033,0.500000,0.938967,5.088942e-07
RDKitECFPMorganFP/HIPK1_AdaBoost,0.379018,0.725769,0.957746,7.572451e-08
RDKitECFPMorganFP/HIPK1_Naive Bayes,0.217479,0.708269,0.924883,6.077337e-09
RDKitECFPMorganFP/HIPK1_QDA,0.071429,0.577500,0.206573,7.861474e-08
RDKitECFPMorganFP/HIPK1_PLS-DA,0.601739,0.965385,0.953052,6.107237e-07
RDKitECFPMorganFP/HIPK1_DNN,0.521735,0.893077,0.938967,2.086989e-05
RDKitECFPMorganFP/HIPK2_Nearest Neighbors,0.151313,0.568929,0.939252,1.727977e-08
RDKitECFPMorganFP/HIPK2_Linear SVM,0.240469,0.668571,0.939252,1.150738e-08
RDKitECFPMorganFP/HIPK2_RBF SVM,0.065421,0.497500,0.929907,3.566601e-08
RDKitECFPMorganFP/HIPK2_Gaussian Process,0.209994,0.635357,0.939252,4.123562e-06
RDKitECFPMorganFP/HIPK2_Decision Tree,0.109843,0.587143,0.911215,1.502173e-08
RDKitECFPMorganFP/HIPK2_Random Forest,0.065421,0.500000,0.934579,6.346020e-07
RDKitECFPMorganFP/HIPK2_AdaBoost,0.173713,0.630357,0.929907,7.383049e-08
RDKitECFPMorganFP/HIPK2_Naive Bayes,0.150625,0.625357,0.920561,7.552472e-09
RDKitECFPMorganFP/HIPK2_QDA,0.068207,0.521786,0.168224,7.557625e-08
RDKitECFPMorganFP/HIPK2_PLS-DA,0.396545,0.727857,0.939252,6.236601e-07
RDKitECFPMorganFP/HIPK2_DNN,0.264202,0.668929,0.934579,2.117327e-05
RDKitECFPMorganFP/HIPK3_Nearest Neighbors,0.086531,0.519259,0.906542,1.560525e-08
RDKitECFPMorganFP/HIPK3_Linear SVM,0.103528,0.571962,0.855140,1.207728e-08
RDKitECFPMorganFP/HIPK3_RBF SVM,0.079439,0.500000,0.920561,3.824683e-08
RDKitECFPMorganFP/HIPK3_Gaussian Process,0.079439,0.484772,0.892523,6.439138e-06
RDKitECFPMorganFP/HIPK3_Decision Tree,0.113549,0.567931,0.897196,7.376512e-09
RDKitECFPMorganFP/HIPK3_Random Forest,0.079439,0.500000,0.920561,5.410973e-07
RDKitECFPMorganFP/HIPK3_AdaBoost,0.110541,0.591221,0.841121,7.649092e-08
RDKitECFPMorganFP/HIPK3_Naive Bayes,0.085780,0.525829,0.869159,7.155205e-09
RDKitECFPMorganFP/HIPK3_QDA,0.096045,0.593909,0.252336,9.106884e-08
RDKitECFPMorganFP/HIPK3_PLS-DA,0.225395,0.768289,0.883178,6.153055e-07
RDKitECFPMorganFP/HIPK3_DNN,0.161209,0.603165,0.901869,2.132797e-05
RDKitECFPMorganFP/HIPK4_Nearest Neighbors,0.287643,0.611111,0.934579,1.592356e-08
RDKitECFPMorganFP/HIPK4_Linear SVM,0.343025,0.712018,0.934579,1.095602e-08
RDKitECFPMorganFP/HIPK4_RBF SVM,0.084112,0.497449,0.911215,3.651913e-08
RDKitECFPMorganFP/HIPK4_Gaussian Process,0.170093,0.578231,0.920561,3.888246e-06
RDKitECFPMorganFP/HIPK4_Decision Tree,0.189408,0.643707,0.901869,6.981986e-09
RDKitECFPMorganFP/HIPK4_Random Forest,0.084112,0.500000,0.915888,5.232739e-07
RDKitECFPMorganFP/HIPK4_AdaBoost,0.198932,0.646259,0.906542,7.439218e-08
RDKitECFPMorganFP/HIPK4_Naive Bayes,0.124680,0.583050,0.883178,5.533203e-09
RDKitECFPMorganFP/HIPK4_QDA,0.100000,0.586735,0.242991,8.810404e-08
RDKitECFPMorganFP/HIPK4_PLS-DA,0.557548,0.854308,0.934579,6.151764e-07
RDKitECFPMorganFP/HIPK4_DNN,0.522247,0.852041,0.925234,2.043972e-05
RDKitECFPMorganFP/HPK1_Nearest Neighbors,0.082394,0.525758,0.920188,1.646642e-08
RDKitECFPMorganFP/HPK1_Linear SVM,0.218371,0.728788,0.896714,1.175712e-08
RDKitECFPMorganFP/HPK1_RBF SVM,0.070423,0.497475,0.924883,4.845929e-08
RDKitECFPMorganFP/HPK1_Gaussian Process,0.127700,0.561616,0.929577,7.057376e-06
RDKitECFPMorganFP/HPK1_Decision Tree,0.127834,0.608081,0.901408,9.695855e-09
RDKitECFPMorganFP/HPK1_Random Forest,0.070423,0.500000,0.929577,4.995498e-07
RDKitECFPMorganFP/HPK1_AdaBoost,0.127834,0.608081,0.901408,7.263359e-08
RDKitECFPMorganFP/HPK1_Naive Bayes,0.165996,0.643939,0.910798,6.457615e-09
RDKitECFPMorganFP/HPK1_QDA,0.085227,0.593434,0.244131,8.586439e-08
RDKitECFPMorganFP/HPK1_PLS-DA,0.379473,0.764983,0.915493,5.894597e-07
RDKitECFPMorganFP/HPK1_DNN,0.312064,0.805387,0.938967,2.049533e-05
RDKitECFPMorganFP/ICK_Nearest Neighbors,0.037383,0.500000,0.962617,1.590381e-08
RDKitECFPMorganFP/ICK_Linear SVM,0.037383,0.497573,0.957944,8.739779e-09
RDKitECFPMorganFP/ICK_RBF SVM,0.037383,0.500000,0.962617,3.463349e-08
RDKitECFPMorganFP/ICK_Gaussian Process,0.037383,0.500000,0.962617,1.332747e-06
RDKitECFPMorganFP/ICK_Decision Tree,0.037383,0.495146,0.953271,9.266201e-09
RDKitECFPMorganFP/ICK_Random Forest,0.037383,0.500000,0.962617,4.915143e-07
RDKitECFPMorganFP/ICK_AdaBoost,0.037383,0.490291,0.943925,7.387351e-08
RDKitECFPMorganFP/ICK_Naive Bayes,0.037383,0.492718,0.948598,5.760135e-09
RDKitECFPMorganFP/ICK_QDA,0.029387,0.305825,0.126168,9.056842e-08
RDKitECFPMorganFP/ICK_PLS-DA,0.036260,0.428398,0.962617,5.873224e-07
RDKitECFPMorganFP/ICK_DNN,0.029589,0.329490,0.962617,2.195546e-05
RDKitECFPMorganFP/IKK-alpha_Nearest Neighbors,0.142056,0.550000,0.957944,2.470603e-08
RDKitECFPMorganFP/IKK-alpha_Linear SVM,0.142056,0.550000,0.957944,1.218061e-08
RDKitECFPMorganFP/IKK-alpha_RBF SVM,0.046729,0.500000,0.953271,3.461266e-08
RDKitECFPMorganFP/IKK-alpha_Gaussian Process,0.046729,0.500000,0.953271,5.287407e-06
RDKitECFPMorganFP/IKK-alpha_Decision Tree,0.142056,0.550000,0.957944,8.810745e-09
RDKitECFPMorganFP/IKK-alpha_Random Forest,0.046729,0.500000,0.953271,5.082234e-07
RDKitECFPMorganFP/IKK-alpha_AdaBoost,0.077383,0.580392,0.925234,7.441717e-08
RDKitECFPMorganFP/IKK-alpha_Naive Bayes,0.046729,0.497549,0.948598,5.874771e-09
RDKitECFPMorganFP/IKK-alpha_QDA,0.047081,0.503922,0.144860,7.408593e-08
RDKitECFPMorganFP/IKK-alpha_PLS-DA,0.337225,0.774020,0.957944,5.967765e-07
RDKitECFPMorganFP/IKK-alpha_DNN,0.313643,0.823529,0.953271,2.124076e-05
RDKitECFPMorganFP/IKK-beta_Nearest Neighbors,0.042254,0.500000,0.957746,2.821288e-08
RDKitECFPMorganFP/IKK-beta_Linear SVM,0.042254,0.492647,0.943662,1.092494e-08
RDKitECFPMorganFP/IKK-beta_RBF SVM,0.042254,0.497549,0.953052,3.574823e-08
RDKitECFPMorganFP/IKK-beta_Gaussian Process,0.042254,0.500000,0.957746,3.858017e-06
RDKitECFPMorganFP/IKK-beta_Decision Tree,0.148670,0.555556,0.962441,7.585946e-09
RDKitECFPMorganFP/IKK-beta_Random Forest,0.042254,0.500000,0.957746,5.151080e-07
RDKitECFPMorganFP/IKK-beta_AdaBoost,0.059781,0.545752,0.943662,7.554510e-08
RDKitECFPMorganFP/IKK-beta_Naive Bayes,0.074596,0.550654,0.953052,6.502447e-09
RDKitECFPMorganFP/IKK-beta_QDA,0.050279,0.583333,0.201878,8.188102e-08
RDKitECFPMorganFP/IKK-beta_PLS-DA,0.200022,0.798475,0.957746,6.117729e-07
RDKitECFPMorganFP/IKK-beta_DNN,0.148287,0.627451,0.957746,2.114179e-05
RDKitECFPMorganFP/IKK-epsilon_Nearest Neighbors,0.275834,0.709455,0.971963,2.997486e-08
RDKitECFPMorganFP/IKK-epsilon_Linear SVM,0.202365,0.704624,0.962617,9.282791e-09
RDKitECFPMorganFP/IKK-epsilon_RBF SVM,0.032710,0.500000,0.967290,3.775262e-08
RDKitECFPMorganFP/IKK-epsilon_Gaussian Process,0.032710,0.500000,0.967290,3.996561e-06
RDKitECFPMorganFP/IKK-epsilon_Decision Tree,0.275834,0.709455,0.971963,1.002518e-08
RDKitECFPMorganFP/IKK-epsilon_Random Forest,0.032710,0.500000,0.967290,5.132240e-07
RDKitECFPMorganFP/IKK-epsilon_AdaBoost,0.232977,0.707039,0.967290,7.353912e-08
RDKitECFPMorganFP/IKK-epsilon_Naive Bayes,0.213841,0.640442,0.971963,6.266955e-09
RDKitECFPMorganFP/IKK-epsilon_QDA,0.026578,0.355763,0.154206,7.962579e-08
RDKitECFPMorganFP/IKK-epsilon_PLS-DA,0.486114,0.827467,0.967290,6.166910e-07
RDKitECFPMorganFP/IKK-epsilon_DNN,0.375310,0.585921,0.967290,2.058975e-05
RDKitECFPMorganFP/IRAK1_Nearest Neighbors,0.134995,0.527778,0.920561,1.412082e-08
RDKitECFPMorganFP/IRAK1_Linear SVM,0.278254,0.681689,0.925234,1.082939e-08
RDKitECFPMorganFP/IRAK1_RBF SVM,0.084112,0.500000,0.915888,3.606449e-08
RDKitECFPMorganFP/IRAK1_Gaussian Process,0.287643,0.611111,0.934579,3.274803e-06
RDKitECFPMorganFP/IRAK1_Decision Tree,0.170093,0.578231,0.920561,6.954620e-09
RDKitECFPMorganFP/IRAK1_Random Forest,0.084112,0.500000,0.915888,5.155354e-07
RDKitECFPMorganFP/IRAK1_AdaBoost,0.232883,0.674036,0.911215,7.337626e-08
RDKitECFPMorganFP/IRAK1_Naive Bayes,0.221541,0.671485,0.906542,7.491737e-09
RDKitECFPMorganFP/IRAK1_QDA,0.084200,0.500567,0.177570,7.999500e-08
RDKitECFPMorganFP/IRAK1_PLS-DA,0.492655,0.877834,0.939252,5.989304e-07
RDKitECFPMorganFP/IRAK1_DNN,0.503096,0.793084,0.915888,2.067490e-05
RDKitECFPMorganFP/IRAK3_Nearest Neighbors,0.134977,0.541667,0.948357,1.655256e-08
RDKitECFPMorganFP/IRAK3_Linear SVM,0.241197,0.695896,0.943662,1.160757e-08
RDKitECFPMorganFP/IRAK3_RBF SVM,0.056338,0.497512,0.938967,3.863278e-08
RDKitECFPMorganFP/IRAK3_Gaussian Process,0.134977,0.541667,0.948357,8.311152e-06
RDKitECFPMorganFP/IRAK3_Decision Tree,0.213615,0.583333,0.953052,9.529380e-09
RDKitECFPMorganFP/IRAK3_Random Forest,0.056338,0.500000,0.943662,5.176365e-07
RDKitECFPMorganFP/IRAK3_AdaBoost,0.222258,0.693408,0.938967,7.789111e-08
RDKitECFPMorganFP/IRAK3_Naive Bayes,0.088615,0.568408,0.924883,6.253795e-09
RDKitECFPMorganFP/IRAK3_QDA,0.059590,0.528607,0.258216,1.056666e-07
RDKitECFPMorganFP/IRAK3_PLS-DA,0.564564,0.878939,0.948357,6.181107e-07
RDKitECFPMorganFP/IRAK3_DNN,0.306263,0.913765,0.943662,2.193672e-05
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Nearest Neighbors,0.157710,0.562500,0.967290,3.290423e-08
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Linear SVM,0.095210,0.560073,0.962617,9.369764e-09
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_RBF SVM,0.037383,0.500000,0.962617,3.994333e-08
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Gaussian Process,0.157710,0.562500,0.967290,7.847885e-06
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Decision Tree,0.074377,0.557646,0.957944,8.856882e-09
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Random Forest,0.037383,0.500000,0.962617,5.437413e-07
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_AdaBoost,0.153037,0.620146,0.962617,7.410961e-08
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_Naive Bayes,0.194704,0.622573,0.967290,6.940309e-09
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_QDA,0.033410,0.435680,0.144860,6.968564e-08
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_PLS-DA,0.352570,0.604369,0.967290,6.361838e-07
RDKitECFPMorganFP/JAK1(JH1domain-catalytic)_DNN,0.248535,0.575243,0.962617,2.150292e-05
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Nearest Neighbors,0.149637,0.564154,0.934579,1.568216e-08
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Linear SVM,0.255062,0.659129,0.939252,1.135954e-08
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_RBF SVM,0.132087,0.533333,0.934579,3.804804e-08
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Gaussian Process,0.070093,0.500000,0.929907,3.719751e-06
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Decision Tree,0.158069,0.618258,0.920561,7.111507e-09
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Random Forest,0.070093,0.500000,0.929907,5.829910e-07
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_AdaBoost,0.334353,0.723283,0.943925,7.921342e-08
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_Naive Bayes,0.169920,0.620771,0.925234,5.993630e-09
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_QDA,0.071681,0.511893,0.149533,9.530713e-08
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_PLS-DA,0.484092,0.787270,0.943925,7.080829e-07
RDKitECFPMorganFP/JAK1(JH2domain-pseudokinase)_DNN,0.593006,0.804690,0.929907,2.213705e-05
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Nearest Neighbors,0.255841,0.562500,0.869159,1.361959e-08
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Linear SVM,0.220107,0.616930,0.808411,1.228425e-08
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_RBF SVM,0.149533,0.500000,0.850467,3.910723e-08
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Gaussian Process,0.278816,0.614011,0.869159,6.360581e-06
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Decision Tree,0.291910,0.667411,0.850467,8.510653e-09
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Random Forest,0.149533,0.500000,0.850467,5.305967e-07
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_AdaBoost,0.280958,0.654533,0.850467,7.340249e-08
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_Naive Bayes,0.181115,0.567308,0.789720,6.167228e-09
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_QDA,0.168244,0.564904,0.303738,6.727784e-08
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_PLS-DA,0.532366,0.773008,0.864486,6.072682e-07
RDKitECFPMorganFP/JAK2(JH1domain-catalytic)_DNN,0.527070,0.782109,0.873832,2.077373e-05
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Nearest Neighbors,0.433730,0.697354,0.925234,1.278901e-08
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Linear SVM,0.337741,0.730899,0.892523,1.014077e-08
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_RBF SVM,0.152150,0.520000,0.887850,3.662882e-08
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Gaussian Process,0.453722,0.749418,0.925234,5.714332e-06
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Decision Tree,0.236760,0.662963,0.864486,8.402524e-09
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Random Forest,0.116822,0.500000,0.883178,5.132056e-07
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_AdaBoost,0.348748,0.718836,0.901869,7.007685e-08
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_Naive Bayes,0.311182,0.710899,0.887850,5.659726e-09
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_QDA,0.126904,0.544974,0.196262,6.504493e-08
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_PLS-DA,0.538663,0.851005,0.897196,5.966502e-07
RDKitECFPMorganFP/JAK3(JH1domain-catalytic)_DNN,0.671404,0.852063,0.925234,2.106580e-05
RDKitECFPMorganFP/JNK1_Nearest Neighbors,0.113218,0.563929,0.929907,1.466277e-08
RDKitECFPMorganFP/JNK1_Linear SVM,0.415517,0.837143,0.943925,1.052656e-08
RDKitECFPMorganFP/JNK1_RBF SVM,0.132176,0.535714,0.939252,3.493463e-08
RDKitECFPMorganFP/JNK1_Gaussian Process,0.096462,0.533214,0.934579,7.456796e-06
RDKitECFPMorganFP/JNK1_Decision Tree,0.161015,0.627857,0.925234,8.553021e-09
RDKitECFPMorganFP/JNK1_Random Forest,0.065421,0.500000,0.934579,5.359671e-07
RDKitECFPMorganFP/JNK1_AdaBoost,0.221057,0.694286,0.925234,7.310352e-08
RDKitECFPMorganFP/JNK1_Naive Bayes,0.301941,0.735000,0.939252,7.138527e-09
RDKitECFPMorganFP/JNK1_QDA,0.078652,0.590000,0.233645,7.045622e-08
RDKitECFPMorganFP/JNK1_PLS-DA,0.450239,0.833571,0.934579,6.356173e-07
RDKitECFPMorganFP/JNK1_DNN,0.515692,0.870357,0.934579,2.184632e-05
RDKitECFPMorganFP/JNK2_Nearest Neighbors,0.211619,0.621323,0.915888,2.135010e-08
RDKitECFPMorganFP/JNK2_Linear SVM,0.431602,0.797841,0.934579,1.098091e-08
RDKitECFPMorganFP/JNK2_RBF SVM,0.136744,0.526316,0.915888,3.544261e-08
RDKitECFPMorganFP/JNK2_Gaussian Process,0.313970,0.676518,0.929907,3.866514e-06
RDKitECFPMorganFP/JNK2_Decision Tree,0.190394,0.597571,0.915888,8.777848e-09
RDKitECFPMorganFP/JNK2_Random Forest,0.088785,0.500000,0.911215,5.444814e-07
RDKitECFPMorganFP/JNK2_AdaBoost,0.254455,0.668826,0.915888,7.656799e-08
RDKitECFPMorganFP/JNK2_Naive Bayes,0.240285,0.666262,0.911215,6.531526e-09
RDKitECFPMorganFP/JNK2_QDA,0.104396,0.582051,0.238318,7.664034e-08
RDKitECFPMorganFP/JNK2_PLS-DA,0.494944,0.887719,0.911215,6.408598e-07
RDKitECFPMorganFP/JNK2_DNN,0.461697,0.833198,0.915888,2.132833e-05
RDKitECFPMorganFP/JNK3_Nearest Neighbors,0.155541,0.563657,0.901869,1.993059e-08
RDKitECFPMorganFP/JNK3_Linear SVM,0.270360,0.690970,0.901869,1.076953e-08
RDKitECFPMorganFP/JNK3_RBF SVM,0.141077,0.523810,0.906542,3.702421e-08
RDKitECFPMorganFP/JNK3_Gaussian Process,0.098131,0.500000,0.901869,3.874807e-06
RDKitECFPMorganFP/JNK3_Decision Tree,0.207041,0.608685,0.906542,7.371416e-09
RDKitECFPMorganFP/JNK3_Random Forest,0.098131,0.500000,0.901869,5.402223e-07
RDKitECFPMorganFP/JNK3_AdaBoost,0.232087,0.648532,0.901869,7.450348e-08
