Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitDescriptorsResults/TAK1_Nearest Neighbors,0.075569,0.530962,0.929577,1.311846e-08
RDKitDescriptorsResults/TAK1_Linear SVM,0.154207,0.574423,0.943662,6.709188e-09
RDKitDescriptorsResults/TAK1_RBF SVM,0.061033,0.500000,0.938967,1.734255e-08
RDKitDescriptorsResults/TAK1_Gaussian Process,0.061033,0.500000,0.938967,2.041945e-06
RDKitDescriptorsResults/TAK1_Decision Tree,0.145849,0.605385,0.934272,1.018272e-08
RDKitDescriptorsResults/TAK1_Random Forest,0.061033,0.500000,0.938967,7.590100e-07
RDKitDescriptorsResults/TAK1_AdaBoost,0.116179,0.597885,0.920188,1.167501e-07
RDKitDescriptorsResults/TAK1_Naive Bayes,0.061638,0.505192,0.408451,4.065264e-09
RDKitDescriptorsResults/TAK1_QDA,0.094800,0.535962,0.938967,1.885776e-08
RDKitDescriptorsResults/TAK1_PLS-DA,0.211301,0.813077,0.924883,1.340780e-07
RDKitDescriptorsResults/TAK1_DNN,0.204596,0.756923,0.938967,2.110457e-05
RDKitDescriptorsResults/TAOK1_Nearest Neighbors,0.056075,0.495050,0.934579,1.444837e-08
RDKitDescriptorsResults/TAOK1_Linear SVM,0.056075,0.500000,0.943925,5.493046e-09
RDKitDescriptorsResults/TAOK1_RBF SVM,0.056075,0.500000,0.943925,1.816937e-08
RDKitDescriptorsResults/TAOK1_Gaussian Process,0.056075,0.500000,0.943925,1.675486e-06
RDKitDescriptorsResults/TAOK1_Decision Tree,0.056075,0.495050,0.934579,1.107786e-08
RDKitDescriptorsResults/TAOK1_Random Forest,0.056075,0.500000,0.943925,7.484313e-07
RDKitDescriptorsResults/TAOK1_AdaBoost,0.063307,0.526815,0.920561,1.161471e-07
RDKitDescriptorsResults/TAOK1_Naive Bayes,0.063109,0.557756,0.313084,5.016111e-09
RDKitDescriptorsResults/TAOK1_QDA,0.056075,0.487624,0.920561,2.044948e-08
RDKitDescriptorsResults/TAOK1_PLS-DA,0.132891,0.706064,0.943925,1.343976e-07
RDKitDescriptorsResults/TAOK1_DNN,0.114918,0.695338,0.943925,2.134564e-05
RDKitDescriptorsResults/TAOK3_Nearest Neighbors,0.157710,0.562500,0.967290,6.008975e-08
RDKitDescriptorsResults/TAOK3_Linear SVM,0.157710,0.562500,0.967290,5.695773e-09
RDKitDescriptorsResults/TAOK3_RBF SVM,0.037383,0.500000,0.962617,1.946189e-08
RDKitDescriptorsResults/TAOK3_Gaussian Process,0.037383,0.500000,0.962617,1.320297e-06
RDKitDescriptorsResults/TAOK3_Decision Tree,0.095210,0.560073,0.962617,1.216731e-08
RDKitDescriptorsResults/TAOK3_Random Forest,0.037383,0.500000,0.962617,7.528805e-07
RDKitDescriptorsResults/TAOK3_AdaBoost,0.063960,0.555218,0.953271,1.218118e-07
RDKitDescriptorsResults/TAOK3_Naive Bayes,0.033532,0.408981,0.556075,5.208390e-09
RDKitDescriptorsResults/TAOK3_QDA,0.037383,0.490291,0.943925,2.090521e-08
RDKitDescriptorsResults/TAOK3_PLS-DA,0.114070,0.717536,0.962617,1.305634e-07
RDKitDescriptorsResults/TAOK3_DNN,0.141565,0.514867,0.962617,2.038492e-05
RDKitDescriptorsResults/TEC_Nearest Neighbors,0.153037,0.620146,0.962617,1.401872e-08
RDKitDescriptorsResults/TEC_Linear SVM,0.037383,0.500000,0.962617,6.727252e-09
RDKitDescriptorsResults/TEC_RBF SVM,0.037383,0.500000,0.962617,1.687921e-08
RDKitDescriptorsResults/TEC_Gaussian Process,0.157710,0.562500,0.967290,6.692933e-06
RDKitDescriptorsResults/TEC_Decision Tree,0.111371,0.615291,0.953271,1.333088e-08
RDKitDescriptorsResults/TEC_Random Forest,0.037383,0.500000,0.962617,7.739583e-07
RDKitDescriptorsResults/TEC_AdaBoost,0.057710,0.552791,0.948598,1.157343e-07
RDKitDescriptorsResults/TEC_Naive Bayes,0.052970,0.602549,0.813084,4.831879e-09
RDKitDescriptorsResults/TEC_QDA,0.037383,0.478155,0.920561,1.627019e-08
RDKitDescriptorsResults/TEC_PLS-DA,0.338729,0.796723,0.962617,9.084599e-08
RDKitDescriptorsResults/TEC_DNN,0.306272,0.827063,0.967290,2.076023e-05
RDKitDescriptorsResults/TESK1_Nearest Neighbors,0.032710,0.500000,0.967290,1.346022e-08
RDKitDescriptorsResults/TESK1_Linear SVM,0.309079,0.642857,0.976636,5.765898e-09
RDKitDescriptorsResults/TESK1_RBF SVM,0.032710,0.500000,0.967290,1.981732e-08
RDKitDescriptorsResults/TESK1_Gaussian Process,0.032710,0.500000,0.967290,2.182264e-06
RDKitDescriptorsResults/TESK1_Decision Tree,0.309079,0.642857,0.976636,1.437475e-08
RDKitDescriptorsResults/TESK1_Random Forest,0.170895,0.571429,0.971963,7.602174e-07
RDKitDescriptorsResults/TESK1_AdaBoost,0.213841,0.640442,0.971963,1.173435e-07
RDKitDescriptorsResults/TESK1_Naive Bayes,0.033754,0.514838,0.728972,6.441533e-09
RDKitDescriptorsResults/TESK1_QDA,0.032710,0.495169,0.957944,3.611753e-08
RDKitDescriptorsResults/TESK1_PLS-DA,0.361494,0.758454,0.967290,1.302411e-07
RDKitDescriptorsResults/TESK1_DNN,0.116641,0.785369,0.967290,2.144549e-05
RDKitDescriptorsResults/TGFBR1_Nearest Neighbors,0.251669,0.699286,0.934579,1.521539e-08
RDKitDescriptorsResults/TGFBR1_Linear SVM,0.189586,0.632857,0.934579,7.795715e-09
RDKitDescriptorsResults/TGFBR1_RBF SVM,0.132176,0.535714,0.939252,2.110711e-08
RDKitDescriptorsResults/TGFBR1_Gaussian Process,0.065421,0.500000,0.934579,1.799678e-06
RDKitDescriptorsResults/TGFBR1_Decision Tree,0.301941,0.735000,0.939252,1.198979e-08
RDKitDescriptorsResults/TGFBR1_Random Forest,0.132176,0.535714,0.939252,8.490226e-07
RDKitDescriptorsResults/TGFBR1_AdaBoost,0.204394,0.663571,0.929907,1.174708e-07
RDKitDescriptorsResults/TGFBR1_Naive Bayes,0.099571,0.673571,0.514019,5.044717e-09
RDKitDescriptorsResults/TGFBR1_QDA,0.065421,0.492500,0.920561,2.132163e-08
RDKitDescriptorsResults/TGFBR1_PLS-DA,0.444535,0.886429,0.929907,1.259565e-07
RDKitDescriptorsResults/TGFBR1_DNN,0.525629,0.954643,0.929907,2.059689e-05
RDKitDescriptorsResults/TGFBR2_Nearest Neighbors,0.297356,0.673546,0.948357,1.479241e-08
RDKitDescriptorsResults/TGFBR2_Linear SVM,0.158786,0.599605,0.934272,5.907757e-09
RDKitDescriptorsResults/TGFBR2_RBF SVM,0.132461,0.535714,0.938967,1.801772e-08
RDKitDescriptorsResults/TGFBR2_Gaussian Process,0.212357,0.604630,0.943662,2.418238e-06
RDKitDescriptorsResults/TGFBR2_Decision Tree,0.238746,0.724874,0.920188,1.509650e-08
RDKitDescriptorsResults/TGFBR2_Random Forest,0.132461,0.535714,0.938967,7.475362e-07
RDKitDescriptorsResults/TGFBR2_AdaBoost,0.189805,0.632807,0.934272,1.190144e-07
RDKitDescriptorsResults/TGFBR2_Naive Bayes,0.090929,0.633525,0.563380,4.715835e-09
RDKitDescriptorsResults/TGFBR2_QDA,0.065728,0.500000,0.934272,1.957254e-08
RDKitDescriptorsResults/TGFBR2_PLS-DA,0.358480,0.795047,0.934272,1.286287e-07
RDKitDescriptorsResults/TGFBR2_DNN,0.380934,0.795047,0.934272,2.010447e-05
RDKitDescriptorsResults/TIE1_Nearest Neighbors,0.339950,0.727174,0.883178,1.400683e-08
RDKitDescriptorsResults/TIE1_Linear SVM,0.284112,0.650624,0.887850,6.918999e-09
RDKitDescriptorsResults/TIE1_RBF SVM,0.126168,0.500000,0.873832,1.981838e-08
RDKitDescriptorsResults/TIE1_Gaussian Process,0.126168,0.500000,0.873832,1.044019e-06
RDKitDescriptorsResults/TIE1_Decision Tree,0.336760,0.700832,0.892523,1.055179e-08
RDKitDescriptorsResults/TIE1_Random Forest,0.126168,0.500000,0.873832,7.524397e-07
RDKitDescriptorsResults/TIE1_AdaBoost,0.214547,0.629234,0.850467,1.249138e-07
RDKitDescriptorsResults/TIE1_Naive Bayes,0.153703,0.601802,0.331776,3.889536e-09
RDKitDescriptorsResults/TIE1_QDA,0.126168,0.494652,0.864486,1.835126e-08
RDKitDescriptorsResults/TIE1_PLS-DA,0.548879,0.841751,0.897196,1.260882e-07
RDKitDescriptorsResults/TIE1_DNN,0.621479,0.883739,0.901869,2.049522e-05
RDKitDescriptorsResults/TIE2_Nearest Neighbors,0.342254,0.694949,0.948357,1.511133e-08
RDKitDescriptorsResults/TIE2_Linear SVM,0.132394,0.533333,0.934272,6.476305e-09
RDKitDescriptorsResults/TIE2_RBF SVM,0.070423,0.500000,0.929577,1.973886e-08
RDKitDescriptorsResults/TIE2_Gaussian Process,0.132394,0.533333,0.934272,4.140993e-06
RDKitDescriptorsResults/TIE2_Decision Tree,0.158059,0.641414,0.906103,1.052059e-08
RDKitDescriptorsResults/TIE2_Random Forest,0.132394,0.533333,0.934272,7.344618e-07
RDKitDescriptorsResults/TIE2_AdaBoost,0.213615,0.654040,0.929577,1.135222e-07
RDKitDescriptorsResults/TIE2_Naive Bayes,0.085353,0.592929,0.300469,5.233706e-09
RDKitDescriptorsResults/TIE2_QDA,0.070423,0.489899,0.910798,1.861462e-08
RDKitDescriptorsResults/TIE2_PLS-DA,0.385829,0.816162,0.929577,1.068984e-07
RDKitDescriptorsResults/TIE2_DNN,0.595020,0.825253,0.953052,2.029145e-05
RDKitDescriptorsResults/TNIK_Nearest Neighbors,0.116185,0.529830,0.878505,2.841465e-08
RDKitDescriptorsResults/TNIK_Linear SVM,0.113282,0.517519,0.892523,9.799136e-09
RDKitDescriptorsResults/TNIK_RBF SVM,0.102804,0.500000,0.897196,1.842478e-08
RDKitDescriptorsResults/TNIK_Gaussian Process,0.102804,0.500000,0.897196,1.695517e-06
RDKitDescriptorsResults/TNIK_Decision Tree,0.112849,0.531723,0.845794,1.067311e-08
RDKitDescriptorsResults/TNIK_Random Forest,0.102804,0.500000,0.897196,7.537747e-07
RDKitDescriptorsResults/TNIK_AdaBoost,0.125975,0.547348,0.873832,1.128547e-07
RDKitDescriptorsResults/TNIK_Naive Bayes,0.114688,0.556818,0.313084,4.229801e-09
RDKitDescriptorsResults/TNIK_QDA,0.102804,0.492188,0.883178,2.039289e-08
RDKitDescriptorsResults/TNIK_PLS-DA,0.277438,0.692472,0.892523,1.300727e-07
RDKitDescriptorsResults/TNIK_DNN,0.365792,0.769886,0.887850,2.017499e-05
RDKitDescriptorsResults/TNK1_Nearest Neighbors,0.145630,0.605434,0.934579,1.361724e-08
RDKitDescriptorsResults/TNK1_Linear SVM,0.219806,0.612897,0.948598,5.183858e-09
RDKitDescriptorsResults/TNK1_RBF SVM,0.060748,0.500000,0.939252,1.921345e-08
RDKitDescriptorsResults/TNK1_Gaussian Process,0.060748,0.500000,0.939252,9.795041e-07
RDKitDescriptorsResults/TNK1_Decision Tree,0.104421,0.592997,0.911215,1.245657e-08
RDKitDescriptorsResults/TNK1_Random Forest,0.277498,0.615385,0.953271,7.358399e-07
RDKitDescriptorsResults/TNK1_AdaBoost,0.089863,0.561998,0.920561,1.150773e-07
RDKitDescriptorsResults/TNK1_Naive Bayes,0.056855,0.461921,0.327103,4.208285e-09
RDKitDescriptorsResults/TNK1_QDA,0.081716,0.533486,0.934579,1.870324e-08
RDKitDescriptorsResults/TNK1_PLS-DA,0.351917,0.731343,0.939252,1.257376e-07
RDKitDescriptorsResults/TNK1_DNN,0.354631,0.809032,0.948598,2.000767e-05
RDKitDescriptorsResults/TNK2_Nearest Neighbors,0.157710,0.562500,0.967290,1.391736e-08
RDKitDescriptorsResults/TNK2_Linear SVM,0.157710,0.562500,0.967290,6.238784e-09
RDKitDescriptorsResults/TNK2_RBF SVM,0.037383,0.500000,0.962617,1.916697e-08
RDKitDescriptorsResults/TNK2_Gaussian Process,0.157710,0.562500,0.967290,5.457459e-06
RDKitDescriptorsResults/TNK2_Decision Tree,0.074377,0.557646,0.957944,1.204175e-08
RDKitDescriptorsResults/TNK2_Random Forest,0.157710,0.562500,0.967290,7.408550e-07
RDKitDescriptorsResults/TNK2_AdaBoost,0.095210,0.560073,0.962617,1.113938e-07
RDKitDescriptorsResults/TNK2_Naive Bayes,0.083116,0.741505,0.733645,4.872210e-09
RDKitDescriptorsResults/TNK2_QDA,0.037383,0.487864,0.939252,1.792638e-08
RDKitDescriptorsResults/TNK2_PLS-DA,0.276282,0.793689,0.962617,8.733081e-08
RDKitDescriptorsResults/TNK2_DNN,0.280128,0.896845,0.967290,1.970906e-05
RDKitDescriptorsResults/TNNI3K_Nearest Neighbors,0.113396,0.575908,0.939252,1.281214e-08
RDKitDescriptorsResults/TNNI3K_Linear SVM,0.157840,0.580858,0.948598,4.804680e-09
RDKitDescriptorsResults/TNNI3K_RBF SVM,0.056075,0.500000,0.943925,1.678632e-08
RDKitDescriptorsResults/TNNI3K_Gaussian Process,0.056075,0.500000,0.943925,1.268016e-06
RDKitDescriptorsResults/TNNI3K_Decision Tree,0.158595,0.649340,0.929907,1.001643e-08
RDKitDescriptorsResults/TNNI3K_Random Forest,0.056075,0.500000,0.943925,7.420512e-07
RDKitDescriptorsResults/TNNI3K_AdaBoost,0.113396,0.575908,0.939252,1.124712e-07
RDKitDescriptorsResults/TNNI3K_Naive Bayes,0.056339,0.502475,0.504673,3.758989e-09
RDKitDescriptorsResults/TNNI3K_QDA,0.056075,0.495050,0.934579,1.775414e-08
RDKitDescriptorsResults/TNNI3K_PLS-DA,0.266527,0.671617,0.948598,1.286500e-07
RDKitDescriptorsResults/TNNI3K_DNN,0.316648,0.666254,0.943925,1.985136e-05
RDKitDescriptorsResults/TRKA_Nearest Neighbors,0.255007,0.608516,0.859813,1.725543e-08
RDKitDescriptorsResults/TRKA_Linear SVM,0.212150,0.592033,0.831776,7.609046e-09
RDKitDescriptorsResults/TRKA_RBF SVM,0.149533,0.500000,0.850467,1.800050e-08
RDKitDescriptorsResults/TRKA_Gaussian Process,0.206896,0.581902,0.836449,2.657237e-06
RDKitDescriptorsResults/TRKA_Decision Tree,0.175067,0.552541,0.808411,1.005851e-08
RDKitDescriptorsResults/TRKA_Random Forest,0.149533,0.500000,0.850467,7.635525e-07
RDKitDescriptorsResults/TRKA_AdaBoost,0.254172,0.643544,0.831776,1.172096e-07
RDKitDescriptorsResults/TRKA_Naive Bayes,0.164197,0.552026,0.303738,3.838981e-09
RDKitDescriptorsResults/TRKA_QDA,0.152672,0.507383,0.841121,1.935409e-08
RDKitDescriptorsResults/TRKA_PLS-DA,0.368150,0.756010,0.845794,1.123432e-07
RDKitDescriptorsResults/TRKA_DNN,0.143510,0.366243,0.850467,1.989098e-05
RDKitDescriptorsResults/TRKB_Nearest Neighbors,0.219473,0.636907,0.925234,1.363460e-08
RDKitDescriptorsResults/TRKB_Linear SVM,0.263167,0.666318,0.929907,8.493341e-09
RDKitDescriptorsResults/TRKB_RBF SVM,0.104178,0.526874,0.920561,1.794973e-08
RDKitDescriptorsResults/TRKB_Gaussian Process,0.079439,0.500000,0.920561,1.784008e-06
RDKitDescriptorsResults/TRKB_Decision Tree,0.127975,0.592266,0.892523,1.251264e-08
RDKitDescriptorsResults/TRKB_Random Forest,0.079439,0.500000,0.920561,7.613430e-07
RDKitDescriptorsResults/TRKB_AdaBoost,0.316108,0.671394,0.939252,1.207743e-07
RDKitDescriptorsResults/TRKB_Naive Bayes,0.083245,0.524485,0.322430,6.227297e-09
RDKitDescriptorsResults/TRKB_QDA,0.079439,0.497462,0.915888,1.813466e-08
RDKitDescriptorsResults/TRKB_PLS-DA,0.288760,0.724694,0.925234,1.315254e-07
RDKitDescriptorsResults/TRKB_DNN,0.454557,0.788295,0.934579,2.068344e-05
RDKitDescriptorsResults/TRKC_Nearest Neighbors,0.176488,0.621032,0.906542,1.700467e-08
RDKitDescriptorsResults/TRKC_Linear SVM,0.154309,0.595805,0.906542,6.767007e-09
RDKitDescriptorsResults/TRKC_RBF SVM,0.084112,0.500000,0.915888,1.782143e-08
RDKitDescriptorsResults/TRKC_Gaussian Process,0.084112,0.500000,0.915888,1.199053e-06
RDKitDescriptorsResults/TRKC_Decision Tree,0.133847,0.603175,0.873832,1.176158e-08
RDKitDescriptorsResults/TRKC_Random Forest,0.084112,0.500000,0.915888,7.643362e-07
RDKitDescriptorsResults/TRKC_AdaBoost,0.209921,0.648810,0.911215,1.173401e-07
RDKitDescriptorsResults/TRKC_Naive Bayes,0.121332,0.661281,0.471963,3.827721e-09
RDKitDescriptorsResults/TRKC_QDA,0.084112,0.484694,0.887850,1.844377e-08
RDKitDescriptorsResults/TRKC_PLS-DA,0.353351,0.786565,0.920561,1.315988e-07
RDKitDescriptorsResults/TRKC_DNN,0.401663,0.827664,0.911215,2.051590e-05
RDKitDescriptorsResults/TXK_Nearest Neighbors,0.103707,0.546133,0.906542,1.486206e-08
RDKitDescriptorsResults/TXK_Linear SVM,0.104178,0.526874,0.920561,5.720439e-09
RDKitDescriptorsResults/TXK_RBF SVM,0.079439,0.500000,0.920561,1.763093e-08
RDKitDescriptorsResults/TXK_Gaussian Process,0.079439,0.500000,0.920561,2.102418e-06
RDKitDescriptorsResults/TXK_Decision Tree,0.127975,0.592266,0.892523,1.541095e-08
RDKitDescriptorsResults/TXK_Random Forest,0.133590,0.529412,0.925234,8.154015e-07
RDKitDescriptorsResults/TXK_AdaBoost,0.117152,0.551209,0.915888,1.182762e-07
RDKitDescriptorsResults/TXK_Naive Bayes,0.073846,0.456554,0.345794,5.178166e-09
RDKitDescriptorsResults/TXK_QDA,0.079439,0.492386,0.906542,1.936051e-08
RDKitDescriptorsResults/TXK_PLS-DA,0.274716,0.656315,0.920561,1.046840e-07
RDKitDescriptorsResults/TXK_DNN,0.313794,0.725590,0.920561,2.201109e-05
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Nearest Neighbors,0.088785,0.500000,0.911215,1.512749e-08
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Linear SVM,0.088785,0.497436,0.906542,5.799522e-09
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_RBF SVM,0.136744,0.526316,0.915888,1.978861e-08
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Gaussian Process,0.088785,0.500000,0.911215,1.273886e-06
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Decision Tree,0.094638,0.516059,0.897196,1.333721e-08
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Random Forest,0.088785,0.500000,0.911215,8.087257e-07
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_AdaBoost,0.092884,0.513495,0.892523,1.314363e-07
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_Naive Bayes,0.102677,0.573684,0.266355,4.274516e-09
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_QDA,0.088785,0.494872,0.901869,2.651737e-08
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_PLS-DA,0.160464,0.617004,0.901869,1.376869e-07
RDKitDescriptorsResults/TYK2(JH1domain-catalytic)_DNN,0.184330,0.670175,0.901869,2.184339e-05
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Nearest Neighbors,0.217610,0.612571,0.929907,1.376417e-08
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Linear SVM,0.094374,0.524336,0.915888,7.618613e-09
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_RBF SVM,0.079439,0.500000,0.920561,2.106793e-08
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Gaussian Process,0.079439,0.500000,0.920561,1.827630e-06
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Decision Tree,0.080114,0.504031,0.878505,1.113631e-08
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Random Forest,0.079439,0.500000,0.920561,7.952669e-07
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_AdaBoost,0.141051,0.578083,0.915888,1.199124e-07
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_Naive Bayes,0.081782,0.515378,0.355140,4.407156e-09
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_QDA,0.079439,0.492386,0.906542,1.956021e-08
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_PLS-DA,0.127073,0.563750,0.920561,1.438261e-07
RDKitDescriptorsResults/TYK2(JH2domain-pseudokinase)_DNN,0.271075,0.690654,0.920561,2.105856e-05
RDKitDescriptorsResults/TYRO3_Nearest Neighbors,0.106784,0.601355,0.948598,1.317117e-08
RDKitDescriptorsResults/TYRO3_Linear SVM,0.042056,0.495122,0.948598,4.477805e-09
RDKitDescriptorsResults/TYRO3_RBF SVM,0.042056,0.500000,0.957944,1.771634e-08
RDKitDescriptorsResults/TYRO3_Gaussian Process,0.042056,0.495122,0.948598,4.662748e-06
RDKitDescriptorsResults/TYRO3_Decision Tree,0.074420,0.550678,0.953271,1.068163e-08
RDKitDescriptorsResults/TYRO3_Random Forest,0.042056,0.500000,0.957944,7.725830e-07
RDKitDescriptorsResults/TYRO3_AdaBoost,0.042056,0.495122,0.948598,1.177128e-07
RDKitDescriptorsResults/TYRO3_Naive Bayes,0.041970,0.498916,0.752336,4.392269e-09
RDKitDescriptorsResults/TYRO3_QDA,0.042056,0.487805,0.934579,1.865636e-08
RDKitDescriptorsResults/TYRO3_PLS-DA,0.108280,0.646612,0.957944,1.007331e-07
RDKitDescriptorsResults/TYRO3_DNN,0.159373,0.731707,0.948598,2.093700e-05
RDKitDescriptorsResults/ULK1_Nearest Neighbors,0.142056,0.550000,0.957944,1.532512e-08
RDKitDescriptorsResults/ULK1_Linear SVM,0.142056,0.550000,0.957944,7.295952e-09
RDKitDescriptorsResults/ULK1_RBF SVM,0.046729,0.500000,0.953271,2.060187e-08
RDKitDescriptorsResults/ULK1_Gaussian Process,0.046729,0.500000,0.953271,2.360737e-06
RDKitDescriptorsResults/ULK1_Decision Tree,0.062056,0.540196,0.939252,1.239085e-08
RDKitDescriptorsResults/ULK1_Random Forest,0.046729,0.500000,0.953271,7.771157e-07
RDKitDescriptorsResults/ULK1_AdaBoost,0.237383,0.600000,0.962617,1.192447e-07
RDKitDescriptorsResults/ULK1_Naive Bayes,0.044997,0.469118,0.803738,5.825456e-09
RDKitDescriptorsResults/ULK1_QDA,0.046729,0.497549,0.948598,1.963584e-08
RDKitDescriptorsResults/ULK1_PLS-DA,0.207695,0.653431,0.953271,1.335745e-07
RDKitDescriptorsResults/ULK1_DNN,0.217834,0.666667,0.957944,2.088444e-05
RDKitDescriptorsResults/ULK2_Nearest Neighbors,0.171026,0.571429,0.971831,2.589569e-08
RDKitDescriptorsResults/ULK2_Linear SVM,0.171026,0.571429,0.971831,5.388299e-09
RDKitDescriptorsResults/ULK2_RBF SVM,0.032864,0.500000,0.967136,1.686767e-08
RDKitDescriptorsResults/ULK2_Gaussian Process,0.032864,0.500000,0.967136,1.090047e-06
RDKitDescriptorsResults/ULK2_Decision Tree,0.032864,0.495146,0.957746,1.264197e-08
RDKitDescriptorsResults/ULK2_Random Forest,0.032864,0.500000,0.967136,7.677891e-07
RDKitDescriptorsResults/ULK2_AdaBoost,0.032864,0.495146,0.957746,1.186279e-07
RDKitDescriptorsResults/ULK2_Naive Bayes,0.050138,0.622053,0.802817,4.227285e-09
RDKitDescriptorsResults/ULK2_QDA,0.032864,0.490291,0.948357,1.973277e-08
RDKitDescriptorsResults/ULK2_PLS-DA,0.146739,0.658114,0.967136,1.304039e-07
RDKitDescriptorsResults/ULK2_DNN,0.252496,0.658114,0.967136,2.040841e-05
RDKitDescriptorsResults/ULK3_Nearest Neighbors,0.255310,0.714957,0.948598,1.391910e-08
RDKitDescriptorsResults/ULK3_Linear SVM,0.114783,0.583520,0.943925,5.589678e-09
RDKitDescriptorsResults/ULK3_RBF SVM,0.051402,0.500000,0.948598,1.815189e-08
RDKitDescriptorsResults/ULK3_Gaussian Process,0.051402,0.500000,0.948598,8.623272e-07
RDKitDescriptorsResults/ULK3_Decision Tree,0.129680,0.654725,0.915888,1.227057e-08
RDKitDescriptorsResults/ULK3_Random Forest,0.051402,0.497537,0.943925,7.606762e-07
RDKitDescriptorsResults/ULK3_AdaBoost,0.227910,0.748097,0.929907,1.193274e-07
RDKitDescriptorsResults/ULK3_Naive Bayes,0.063237,0.589118,0.546729,4.134305e-09
RDKitDescriptorsResults/ULK3_QDA,0.051402,0.492611,0.934579,1.955424e-08
RDKitDescriptorsResults/ULK3_PLS-DA,0.200585,0.756382,0.948598,1.318626e-07
RDKitDescriptorsResults/ULK3_DNN,0.298082,0.794447,0.943925,2.055023e-05
RDKitDescriptorsResults/VEGFR2_Nearest Neighbors,0.223576,0.611276,0.911215,1.510560e-08
RDKitDescriptorsResults/VEGFR2_Linear SVM,0.109331,0.518628,0.897196,6.153117e-09
RDKitDescriptorsResults/VEGFR2_RBF SVM,0.141077,0.523810,0.906542,1.695460e-08
RDKitDescriptorsResults/VEGFR2_Gaussian Process,0.098131,0.500000,0.901869,1.043176e-06
RDKitDescriptorsResults/VEGFR2_Decision Tree,0.114724,0.542931,0.864486,1.054475e-08
RDKitDescriptorsResults/VEGFR2_Random Forest,0.098131,0.500000,0.901869,7.955299e-07
RDKitDescriptorsResults/VEGFR2_AdaBoost,0.193814,0.606094,0.901869,1.612231e-07
RDKitDescriptorsResults/VEGFR2_Naive Bayes,0.118839,0.594868,0.345794,6.539201e-09
RDKitDescriptorsResults/VEGFR2_QDA,0.098131,0.500000,0.901869,1.999936e-08
RDKitDescriptorsResults/VEGFR2_PLS-DA,0.208124,0.707871,0.901869,1.296953e-07
RDKitDescriptorsResults/VEGFR2_DNN,0.363890,0.866272,0.887850,2.050065e-05
RDKitDescriptorsResults/VPS34_Nearest Neighbors,0.306075,0.625000,0.943925,2.324577e-08
RDKitDescriptorsResults/VPS34_Linear SVM,0.363902,0.656250,0.948598,6.664206e-09
RDKitDescriptorsResults/VPS34_RBF SVM,0.074766,0.500000,0.925234,1.714246e-08
RDKitDescriptorsResults/VPS34_Gaussian Process,0.074766,0.500000,0.925234,2.107159e-06
RDKitDescriptorsResults/VPS34_Decision Tree,0.304050,0.732323,0.929907,1.245022e-08
RDKitDescriptorsResults/VPS34_Random Forest,0.074766,0.500000,0.925234,7.669002e-07
